QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN_STATE_FIPS,DEST_STATE_FIPS,CRS_DEP_TIME,CRS_ARR_TIME,CRS_ELAPSED_TIME,DISTANCE,Destination,Carrier_index,Origin,ARR_DELAY,class,class2
3,8,14,1,6,48,1450,2013,203.0,1379.0,176,20,206,-31.0,0,1
2,5,24,3,47,6,850,1110,260.0,1751.0,326,23,43,-29.0,0,1
1,3,6,1,12,72,2205,144,159.0,1129.0,48,3,232,-7.0,0,1
3,8,16,3,55,26,1853,2103,70.0,237.0,105,18,244,-5.0,1,1
1,2,3,5,36,25,1500,1624,84.0,184.0,45,6,215,-33.0,0,1
1,2,23,4,37,32,1125,1323,298.0,1916.0,204,1,76,6.0,2,2
1,1,29,7,29,6,1450,1645,235.0,1557.0,326,23,360,-22.0,0,1
1,2,2,4,12,36,1104,1402,178.0,1076.0,215,3,129,16.0,2,2
2,5,15,1,6,8,1550,1915,145.0,957.0,96,23,266,19.0,2,2
1,2,9,4,6,13,2210,524,254.0,1946.0,22,6,206,-1.0,1,1
1,2,20,1,13,48,620,749,149.0,731.0,97,1,22,-6.0,0,1
4,11,5,7,12,42,900,1147,167.0,1013.0,289,1,242,-5.0,1,1
4,12,16,6,4,17,620,1042,202.0,1440.0,274,1,290,-5.0,1,1
3,8,11,5,37,34,2125,2253,88.0,373.0,375,8,314,121.0,5,3
3,8,20,7,13,18,1923,2100,97.0,432.0,184,6,22,45.0,4,2
4,12,18,1,32,17,1000,1530,210.0,1521.0,234,23,204,6.0,2,2
1,1,2,1,41,8,640,1020,160.0,991.0,96,23,284,-29.0,0,1
1,1,4,3,1,17,1751,2006,135.0,584.0,274,7,35,-26.0,0,1
1,3,24,5,48,48,1036,1150,74.0,224.0,97,1,176,-7.0,0,1
3,7,9,7,32,6,707,835,88.0,236.0,206,1,204,19.0,2,2
2,5,24,3,8,6,2205,2340,155.0,967.0,338,23,96,17.0,2,2
3,7,22,6,25,17,1250,1431,161.0,867.0,274,20,45,-21.0,0,1
4,10,21,6,17,6,1525,1755,270.0,1750.0,206,23,234,37.0,3,2
4,11,24,5,4,32,1650,1650,60.0,255.0,204,23,290,-10.0,0,1
4,10,2,1,48,6,915,1117,242.0,1609.0,351,20,176,1.0,1,1
1,1,16,1,34,47,1220,1402,162.0,748.0,43,7,121,-16.0,0,1
3,9,21,4,48,51,1250,1654,184.0,1208.0,95,20,176,20.0,2,2
3,9,7,4,6,6,535,700,85.0,373.0,206,23,351,-16.0,0,1
4,11,30,4,17,27,1130,1250,80.0,349.0,258,23,234,-2.0,1,1
3,8,1,2,8,31,2025,2251,86.0,472.0,271,20,96,-3.0,1,1
4,11,2,4,53,32,1145,1424,159.0,867.0,204,6,336,-28.0,0,1
2,5,14,7,27,13,1315,1646,151.0,907.0,22,6,258,-13.0,0,1
1,2,13,1,13,12,2233,2359,86.0,406.0,373,6,22,-7.0,0,1
4,10,13,5,51,34,615,742,87.0,284.0,121,7,275,-10.0,0,1
2,5,26,5,8,55,1950,2259,129.0,826.0,256,20,96,0.0,1,1
3,9,6,3,15,15,1147,1222,35.0,102.0,164,11,217,-1.0,1,1
2,4,25,2,32,8,1125,1415,110.0,628.0,96,23,204,12.0,2,2
4,12,19,2,39,26,600,711,71.0,95.0,105,18,74,-25.0,0,1
2,6,28,3,6,15,740,1009,329.0,2457.0,217,2,266,-10.0,0,1
1,1,17,2,6,6,1811,1913,62.0,89.0,206,18,329,-10.0,0,1
1,1,20,5,31,8,1640,1715,95.0,472.0,96,23,271,-14.0,0,1
4,12,18,1,48,48,1412,1535,83.0,301.0,222,7,176,-16.0,0,1
2,4,15,6,17,6,1810,2044,274.0,1744.0,206,20,274,3.0,1,1
4,12,3,7,17,45,705,955,110.0,577.0,152,7,274,-19.0,0,1
4,12,12,2,24,72,1220,1720,240.0,1565.0,346,23,57,79.0,5,3
4,12,23,6,34,37,825,1031,126.0,529.0,76,20,121,4.0,1,1
2,4,16,7,13,1,1025,1026,61.0,151.0,169,7,22,-17.0,0,1
2,5,22,1,37,12,2039,2229,110.0,590.0,283,1,76,-5.0,1,1
4,11,15,3,6,16,2210,40,90.0,511.0,44,23,266,3.0,1,1
4,11,19,7,48,48,1030,1135,65.0,239.0,166,23,92,-16.0,0,1
1,1,4,3,6,32,1050,1200,70.0,258.0,204,23,326,29.0,3,2
4,11,4,6,12,17,2055,2306,191.0,1182.0,274,3,129,-3.0,1,1
4,10,13,5,6,6,1444,1619,95.0,308.0,206,18,344,-3.0,1,1
3,8,10,4,6,17,715,1315,240.0,1750.0,234,23,206,-22.0,0,1
2,5,21,7,51,29,815,925,130.0,719.0,360,23,95,-14.0,0,1
3,8,2,3,47,29,830,935,65.0,272.0,360,23,43,-8.0,0,1
4,12,10,7,42,17,1135,1256,141.0,678.0,274,20,289,-2.0,1,1
1,1,13,5,25,53,1858,2221,383.0,2496.0,336,3,45,19.0,2,2
4,12,26,2,12,13,1133,1309,96.0,406.0,22,15,373,-8.0,0,1
3,8,12,6,4,37,835,1549,254.0,1773.0,76,1,290,0.0,1,1
4,11,21,2,48,48,1445,1534,49.0,74.0,75,7,176,6.0,2,2
3,9,18,1,32,15,155,505,370.0,2762.0,164,11,204,-12.0,0,1
2,5,24,3,37,34,1713,1907,114.0,583.0,121,20,25,54.0,4,2
3,8,11,5,17,55,1920,2034,74.0,269.0,108,18,274,-11.0,0,1
2,5,13,6,19,29,1015,1115,60.0,259.0,360,23,104,-10.0,0,1
4,11,2,4,55,13,645,940,115.0,669.0,22,23,244,-3.0,1,1
4,12,8,5,55,4,700,1022,262.0,1460.0,290,1,244,-70.0,0,1
2,5,16,2,41,6,1120,1300,100.0,569.0,344,2,284,172.0,5,3
1,3,31,5,39,13,805,955,110.0,528.0,22,23,60,0.0,1,1
3,9,22,5,6,49,1945,2239,114.0,599.0,348,18,338,-15.0,0,1
3,8,13,7,6,4,1150,1345,115.0,646.0,290,23,266,-5.0,1,1
4,12,11,1,12,25,800,1052,172.0,1185.0,45,3,373,5.0,1,1
2,5,25,4,42,36,1655,1827,92.0,94.0,196,6,289,474.0,5,3
4,11,14,2,26,27,1259,1335,96.0,408.0,258,18,150,-5.0,1,1
4,10,21,6,6,48,700,1204,184.0,1235.0,97,1,206,17.0,2,2
2,5,6,6,36,37,615,810,115.0,544.0,76,1,215,16.0,2,2
1,2,5,7,6,6,1650,1803,73.0,209.0,206,18,125,8.0,2,2
2,4,19,3,51,12,1021,1309,168.0,919.0,242,1,95,-16.0,0,1
2,5,10,3,12,13,1918,2049,91.0,406.0,22,15,373,-3.0,1,1
4,10,8,7,6,6,1004,1055,51.0,86.0,351,18,338,-7.0,0,1
1,3,13,1,48,32,1510,1638,208.0,1222.0,204,8,176,-33.0,0,1
1,2,16,4,2,2,1715,2100,165.0,1192.0,17,2,9,-3.0,1,1
4,12,9,6,13,48,1752,1920,148.0,731.0,97,15,22,304.0,5,3
3,7,1,6,4,24,735,1500,265.0,1999.0,57,23,290,-20.0,0,1
2,5,29,1,17,20,950,1146,116.0,588.0,177,18,274,-4.0,1,1
2,5,26,5,6,49,615,903,108.0,588.0,348,6,266,-1.0,1,1
2,5,5,5,48,32,1905,2010,185.0,1055.0,204,1,97,-13.0,0,1
4,10,7,6,46,27,1315,1426,71.0,257.0,258,18,3,-13.0,0,1
4,12,1,5,15,15,700,738,38.0,100.0,164,11,268,-9.0,0,1
2,6,6,2,48,6,2140,2326,226.0,1379.0,206,20,176,-28.0,0,1
4,11,19,7,36,12,1845,2145,180.0,1097.0,129,3,167,70.0,5,3
2,6,8,4,48,35,905,955,110.0,569.0,2,1,97,-11.0,0,1
3,8,27,7,32,18,630,1302,212.0,1590.0,184,8,204,31.0,3,2
4,10,5,4,6,49,1042,1324,102.0,588.0,348,3,216,-14.0,0,1
2,5,22,1,4,53,1040,1349,189.0,1107.0,336,1,290,4.0,1,1
3,7,24,1,22,13,1430,1655,85.0,425.0,22,23,259,133.0,5,3
1,3,11,6,13,56,1630,1833,243.0,1572.0,193,6,22,-7.0,0,1
1,3,20,1,55,26,1840,2053,73.0,237.0,105,6,244,-22.0,0,1
4,10,14,6,48,4,1845,1925,160.0,868.0,290,1,97,35.0,3,2
3,8,6,7,49,56,1345,1500,75.0,298.0,81,18,348,-4.0,1,1
2,5,8,1,34,12,1320,1615,175.0,1065.0,129,23,121,-23.0,0,1
3,8,7,1,6,34,5,824,319.0,2565.0,121,20,338,-11.0,0,1
1,3,19,7,6,34,800,1633,333.0,2565.0,121,20,338,-13.0,0,1
4,10,13,5,24,36,750,855,65.0,281.0,55,23,57,-15.0,0,1
2,4,12,3,12,13,1325,1455,90.0,404.0,22,23,232,-14.0,0,1
3,7,19,3,17,48,2005,2248,163.0,1041.0,327,1,274,193.0,5,3
3,7,29,6,29,13,1045,1337,112.0,563.0,22,7,339,-16.0,0,1
3,7,5,3,6,6,1210,1340,90.0,337.0,338,20,206,-3.0,1,1
3,9,12,2,6,48,1340,1901,201.0,1316.0,97,1,329,-22.0,0,1
2,5,8,1,12,36,1725,2030,185.0,1069.0,196,6,129,-18.0,0,1
2,4,12,3,8,48,600,925,145.0,862.0,176,20,96,-14.0,0,1
3,8,10,4,6,4,1555,1745,110.0,647.0,290,23,351,3.0,1,1
4,11,7,2,29,12,1050,1410,140.0,882.0,232,23,360,-24.0,0,1
4,12,6,3,17,21,1345,1555,70.0,271.0,335,23,234,23.0,3,2
1,3,25,6,24,26,830,1020,110.0,528.0,150,23,57,-5.0,1,1
2,5,22,1,17,27,1534,1705,91.0,334.0,258,15,274,-6.0,0,1
4,11,1,3,12,36,1136,1421,165.0,1028.0,196,3,283,-24.0,0,1
1,2,26,7,48,13,2018,2314,116.0,689.0,22,15,176,-6.0,0,1
1,3,13,1,26,13,600,804,124.0,594.0,22,6,105,24.0,3,2
3,9,27,3,12,13,1620,1838,78.0,271.0,22,6,299,-13.0,0,1
2,6,27,2,22,48,715,825,70.0,262.0,176,7,249,-5.0,1,1
3,7,29,6,17,37,1345,1658,133.0,599.0,76,1,274,-33.0,0,1
2,5,9,2,6,15,935,1210,335.0,2338.0,268,20,338,-6.0,0,1
4,11,17,5,48,13,1220,1527,127.0,731.0,22,6,97,5.0,1,1
4,12,30,6,12,13,700,844,104.0,404.0,22,6,232,-12.0,0,1
3,8,25,5,53,49,730,1031,121.0,689.0,348,2,336,39.0,3,2
4,11,10,5,30,49,609,734,85.0,347.0,348,6,58,5.0,1,1
4,12,31,7,15,15,905,946,41.0,100.0,268,11,164,-9.0,0,1
4,10,19,4,4,17,700,1230,210.0,1440.0,274,1,290,7.0,2,2
1,2,16,4,41,53,1230,1317,47.0,129.0,336,18,284,16.0,2,2
1,2,4,6,8,34,945,1524,219.0,1605.0,121,20,96,-18.0,0,1
3,9,9,6,8,27,1614,1914,120.0,680.0,258,6,96,-9.0,0,1
4,12,26,2,53,36,740,1559,319.0,2422.0,196,6,336,-9.0,0,1
4,10,31,2,53,6,1158,1432,154.0,965.0,216,3,336,-13.0,0,1
4,12,17,7,32,29,755,1235,160.0,1139.0,230,23,204,-1.0,1,1
3,7,7,5,48,34,615,1112,237.0,1569.0,121,20,327,3.0,1,1
3,9,4,1,12,26,1215,1449,154.0,957.0,105,6,232,-11.0,0,1
4,11,29,3,12,36,730,1010,160.0,950.0,215,6,232,-22.0,0,1
2,5,12,5,48,22,1612,1730,78.0,383.0,53,7,97,-12.0,0,1
4,12,17,7,42,44,2030,2138,68.0,237.0,307,1,289,-3.0,1,1
2,6,16,5,34,48,1905,2149,224.0,1372.0,97,20,121,8.0,2,2
4,10,28,6,26,42,1535,1708,93.0,425.0,0,18,105,6.0,2,2
4,12,6,3,15,15,910,957,47.0,163.0,200,11,164,2.0,1,1
2,4,20,4,24,13,1527,1729,122.0,577.0,22,6,57,3.0,1,1
2,5,11,4,8,6,1240,1410,150.0,909.0,351,23,96,10.0,2,2
3,9,13,3,39,26,1347,1455,68.0,166.0,105,18,93,-7.0,0,1
3,7,18,2,17,45,1515,1815,120.0,745.0,68,23,234,-7.0,0,1
1,1,26,4,25,27,1427,1654,207.0,1124.0,258,6,45,23.0,3,2
3,7,25,2,32,6,2000,2116,76.0,226.0,353,18,204,-15.0,0,1
4,11,30,4,24,17,1705,1810,125.0,611.0,234,23,57,-14.0,0,1
4,11,22,3,17,48,740,1025,165.0,937.0,166,23,234,-15.0,0,1
3,7,10,1,12,6,1838,2052,314.0,2327.0,216,3,129,45.0,4,2
1,2,20,1,6,4,645,910,85.0,338.0,290,1,353,-9.0,0,1
1,2,17,5,1,13,952,1152,60.0,134.0,22,6,35,-10.0,0,1
3,7,27,4,21,27,650,800,130.0,650.0,258,7,213,-7.0,0,1
4,10,26,4,51,13,1642,1825,103.0,481.0,22,6,317,-9.0,0,1
3,8,12,6,29,32,1635,1800,205.0,1371.0,204,23,360,-8.0,0,1
4,11,26,7,6,17,635,1235,240.0,1750.0,234,23,206,-7.0,0,1
3,7,13,4,37,24,756,924,88.0,361.0,57,1,76,2.0,1,1
3,8,24,4,48,40,2205,2305,60.0,175.0,270,1,97,93.0,5,3
1,3,6,1,9,24,840,955,75.0,283.0,57,23,29,-2.0,1,1
3,8,10,4,17,27,925,1050,85.0,349.0,258,23,234,-12.0,0,1
4,11,2,4,13,51,1215,1359,104.0,547.0,95,6,22,2.0,1,1
4,12,27,3,4,6,1105,1210,125.0,646.0,266,23,290,54.0,4,2
4,10,2,1,27,17,2015,2153,98.0,334.0,274,20,258,202.0,5,3
2,4,5,3,32,12,1000,1725,265.0,2039.0,232,23,204,6.0,2,2
2,5,14,7,36,17,600,725,145.0,725.0,234,23,215,-10.0,0,1
2,4,23,7,55,8,835,1020,165.0,896.0,96,20,244,-36.0,0,1
3,9,10,7,25,47,1245,1430,165.0,942.0,43,23,45,-25.0,0,1
3,9,6,3,48,37,1835,2219,164.0,1061.0,314,1,97,-23.0,0,1
4,12,5,2,37,24,2010,2115,65.0,255.0,57,23,314,0.0,1,1
3,9,6,3,47,25,1021,1350,149.0,942.0,45,3,43,34.0,3,2
1,1,26,4,37,9,2210,2357,107.0,644.0,29,1,76,-1.0,1,1
4,11,10,5,37,36,700,850,110.0,431.0,215,7,314,-6.0,0,1
1,2,9,4,49,13,1520,2058,218.0,1590.0,22,8,348,-20.0,0,1
1,1,18,3,48,27,1144,1435,171.0,1042.0,258,18,24,1208.0,5,3
4,11,10,5,37,12,1000,1207,127.0,631.0,129,1,76,6.0,2,2
3,9,1,5,17,27,1625,1750,85.0,349.0,258,23,234,6.0,2,2
1,3,3,5,55,26,625,856,91.0,296.0,105,6,23,-33.0,0,1
3,8,9,3,41,6,1135,1402,147.0,834.0,206,2,284,-8.0,0,1
3,9,9,6,6,48,1745,2303,198.0,1379.0,176,15,206,-8.0,0,1
2,5,26,5,40,17,1900,2050,110.0,691.0,234,23,270,-14.0,0,1
3,7,10,1,53,8,1333,1655,142.0,852.0,96,18,301,37.0,3,2
4,10,8,7,24,13,2045,2245,120.0,577.0,22,23,57,-21.0,0,1
2,5,16,2,48,48,1920,2025,65.0,201.0,85,7,176,-16.0,0,1
1,1,5,4,13,39,915,1044,89.0,432.0,93,6,22,24.0,3,2
3,9,6,3,8,29,1955,2301,126.0,770.0,360,8,96,-22.0,0,1
4,10,9,1,44,24,1355,1510,75.0,327.0,57,23,307,-7.0,0,1
3,9,15,5,12,36,729,1025,176.0,1069.0,196,6,129,-22.0,0,1
1,1,19,4,25,6,1040,1434,414.0,2704.0,338,20,45,-45.0,0,1
3,7,11,2,8,29,520,750,90.0,533.0,230,23,96,-7.0,0,1
3,7,29,6,41,6,1346,1518,92.0,412.0,338,18,277,16.0,2,2
3,7,20,4,6,36,1259,2145,346.0,2586.0,196,3,338,92.0,5,3
1,1,1,7,8,4,1520,1717,117.0,602.0,290,8,96,-5.0,1,1
1,3,23,4,12,48,1825,2021,176.0,964.0,176,20,242,-11.0,0,1
4,11,30,4,8,51,1103,1619,196.0,1452.0,174,20,96,-18.0,0,1
3,7,31,1,48,4,1045,1113,148.0,868.0,290,1,97,-19.0,0,1
4,11,11,6,13,22,1631,1711,100.0,448.0,53,7,22,25.0,3,2
2,5,30,2,47,26,1315,1552,97.0,456.0,105,6,43,-12.0,0,1
4,11,10,5,12,37,1719,1903,104.0,507.0,76,1,373,-9.0,0,1
4,11,13,1,32,25,2150,543,293.0,2381.0,45,15,204,-18.0,0,1
1,2,14,2,45,13,540,643,63.0,153.0,22,6,152,-22.0,0,1
3,7,5,3,13,42,1652,1910,138.0,666.0,289,6,22,-2.0,1,1
1,1,28,6,8,51,1550,2100,190.0,1452.0,174,20,96,-18.0,0,1
3,8,1,2,17,20,2035,2231,116.0,588.0,177,18,274,-3.0,1,1
4,11,30,4,17,40,900,1115,135.0,691.0,270,23,234,-23.0,0,1
2,6,23,5,6,49,1955,2241,106.0,590.0,348,2,206,8.0,2,2
2,4,15,6,38,8,621,715,114.0,573.0,96,18,198,-17.0,0,1
2,6,28,3,17,49,1325,1554,209.0,1250.0,348,6,274,1.0,1,1
2,4,18,2,12,21,1300,1515,135.0,757.0,88,6,232,-26.0,0,1
4,11,11,6,34,12,2136,30,174.0,937.0,232,20,121,-29.0,0,1
1,3,2,4,48,24,1321,1707,166.0,1217.0,57,1,97,-20.0,0,1
4,11,28,2,8,36,1549,2130,221.0,1620.0,215,20,96,-19.0,0,1
4,11,19,7,48,22,946,1057,71.0,305.0,259,20,176,-13.0,0,1
2,4,30,7,37,48,1326,1520,174.0,936.0,97,1,76,123.0,5,3
4,11,24,5,6,26,700,1432,272.0,2079.0,105,6,338,-39.0,0,1
2,5,6,6,72,12,1711,2016,185.0,1237.0,373,3,346,272.0,5,3
4,12,16,6,13,48,800,933,153.0,731.0,97,1,22,21.0,3,2
2,5,19,5,51,48,1820,2053,213.0,1192.0,97,1,95,78.0,5,3
4,11,22,3,12,27,1400,1634,214.0,1310.0,258,6,232,-29.0,0,1
2,5,30,2,49,16,2200,2257,57.0,222.0,364,18,348,-14.0,0,1
3,9,18,1,13,12,1845,2040,115.0,581.0,129,6,22,-21.0,0,1
1,3,27,1,17,12,1855,2245,170.0,1120.0,324,1,274,-11.0,0,1
4,12,19,2,12,17,1620,1812,172.0,1012.0,274,20,373,-13.0,0,1
3,7,9,7,17,1,1740,1915,95.0,570.0,35,23,234,20.0,2,2
3,9,3,7,12,17,1130,1245,135.0,849.0,234,23,195,-3.0,1,1
3,7,13,4,29,40,1050,1200,70.0,351.0,376,23,360,-3.0,1,1
3,9,24,7,17,35,939,1149,190.0,1118.0,2,20,274,-6.0,0,1
1,1,9,1,29,35,1215,1320,125.0,718.0,2,23,230,5.0,1,1
4,12,7,4,27,6,1945,2159,254.0,1532.0,326,6,258,-61.0,0,1
2,6,14,3,22,12,2100,2325,85.0,488.0,373,23,259,5.0,1,1
2,6,26,1,48,51,1000,1354,174.0,1192.0,95,1,97,-29.0,0,1
1,2,12,7,4,6,1045,1105,80.0,338.0,353,23,290,-21.0,0,1
3,7,8,6,6,6,2010,2120,70.0,358.0,351,23,56,-7.0,0,1
4,12,15,5,17,26,1600,1800,60.0,118.0,245,18,274,4.0,1,1
2,6,12,1,36,6,1846,2231,405.0,2569.0,344,3,196,-52.0,0,1
4,10,25,3,6,25,710,1540,330.0,2611.0,45,3,206,8.0,2,2
3,7,2,7,53,17,700,1301,241.0,1721.0,274,1,336,-7.0,0,1
4,11,2,4,53,8,1100,1438,158.0,1024.0,96,20,336,-22.0,0,1
2,6,2,5,22,13,615,859,104.0,448.0,22,7,53,-11.0,0,1
2,6,4,7,37,25,1425,1642,137.0,728.0,45,1,76,49.0,4,2
1,3,15,3,6,51,1250,2054,304.0,2311.0,95,1,206,-4.0,1,1
1,1,19,4,48,12,725,1037,132.0,854.0,232,15,176,-8.0,0,1
4,10,21,6,12,51,1645,1858,133.0,814.0,95,3,373,-13.0,0,1
4,11,13,1,4,37,500,1049,229.0,1773.0,76,1,290,-4.0,1,1
2,4,4,2,6,17,1326,1935,249.0,1723.0,274,20,326,-27.0,0,1
2,6,7,3,6,53,610,800,110.0,605.0,336,23,351,-8.0,0,1
4,11,30,4,27,37,1200,1532,152.0,930.0,76,1,258,-15.0,0,1
1,1,27,5,4,48,1915,2230,135.0,879.0,92,23,290,-9.0,0,1
2,6,10,6,48,1,1015,1210,115.0,595.0,169,7,176,22.0,3,2
3,9,10,7,2,2,1401,1503,62.0,261.0,17,2,123,1.0,1,1
4,11,3,5,13,31,1958,2130,152.0,841.0,220,7,22,-20.0,0,1
4,10,13,5,48,8,655,757,122.0,641.0,96,1,97,-5.0,1,1
3,9,27,3,15,15,818,859,41.0,100.0,268,11,164,-2.0,1,1
1,3,4,6,8,32,1335,1431,116.0,628.0,204,8,96,-11.0,0,1
3,7,11,2,38,8,1940,2043,123.0,627.0,96,18,124,-18.0,0,1
2,6,7,3,36,25,1100,1230,90.0,184.0,45,1,215,6.0,2,2
1,3,13,1,48,12,2040,17,157.0,1121.0,242,1,97,28.0,3,2
2,4,24,1,21,13,1400,1535,95.0,373.0,22,8,88,-11.0,0,1
4,12,11,1,6,6,1545,1707,82.0,308.0,344,6,206,41.0,4,2
3,9,11,1,17,51,2115,2355,100.0,601.0,95,23,234,-10.0,0,1
3,8,4,5,47,13,1759,1914,75.0,227.0,22,7,374,1.0,1,1
1,3,3,5,36,48,1410,1715,245.0,1381.0,92,23,215,-5.0,1,1
4,12,20,3,45,13,1135,1230,55.0,153.0,22,23,152,90.0,5,3
4,11,18,6,26,32,1040,1213,273.0,1749.0,204,15,105,-1.0,1,1
3,9,17,7,6,17,655,1300,245.0,1838.0,234,23,344,-17.0,0,1
1,2,2,4,6,36,2159,559,300.0,2378.0,196,3,305,-4.0,1,1
2,5,7,7,48,48,1245,1335,50.0,148.0,166,23,24,8.0,2,2
1,2,21,2,31,8,600,649,109.0,472.0,96,20,271,-7.0,0,1
1,2,15,3,53,6,1800,2005,125.0,696.0,344,23,336,3.0,1,1
1,3,14,2,47,48,1515,1724,129.0,631.0,97,1,43,68.0,5,3
2,6,26,1,6,6,950,1130,100.0,373.0,206,18,351,0.0,1,1
3,9,19,2,48,29,530,740,130.0,786.0,360,23,327,-12.0,0,1
4,11,11,6,13,4,1415,1628,253.0,1587.0,290,6,22,-25.0,0,1
1,2,7,2,4,48,1845,2145,120.0,843.0,327,23,290,-12.0,0,1
1,3,11,6,48,35,1455,1549,114.0,569.0,2,1,97,3.0,1,1
2,6,3,6,48,48,1950,2057,67.0,190.0,97,1,24,184.0,5,3
1,2,28,2,9,12,615,930,195.0,1173.0,129,23,29,-15.0,0,1
2,4,10,1,9,26,925,1125,120.0,549.0,105,6,29,-7.0,0,1
3,7,14,5,4,39,930,1622,232.0,1737.0,74,8,290,3.0,1,1
1,3,25,6,13,55,908,1010,122.0,669.0,244,6,22,-18.0,0,1
2,5,21,7,48,40,1435,1538,63.0,237.0,376,1,97,-4.0,1,1
2,6,11,7,13,25,1225,1514,169.0,946.0,45,3,22,-29.0,0,1
4,12,12,2,13,37,2106,2225,79.0,356.0,314,6,22,-9.0,0,1
2,5,30,2,46,27,1230,1510,100.0,489.0,258,18,310,-14.0,0,1
2,6,2,5,17,39,1502,1723,81.0,296.0,77,20,274,-24.0,0,1
2,6,9,5,47,48,1530,1731,121.0,631.0,97,1,43,45.0,4,2
2,4,16,7,48,42,940,1305,145.0,1060.0,296,23,92,11.0,2,2
1,1,9,1,53,48,1140,1740,240.0,1774.0,327,2,336,42.0,4,2
2,4,10,1,6,29,1525,2030,185.0,1363.0,230,23,206,201.0,5,3
1,1,27,5,8,51,1255,1805,190.0,1452.0,174,23,96,-3.0,1,1
3,8,7,1,15,6,1236,2106,330.0,2504.0,206,20,200,-13.0,0,1
2,6,6,2,51,8,1721,1924,243.0,1452.0,96,20,174,-13.0,0,1
4,10,10,2,16,53,1600,1620,80.0,399.0,336,2,44,21.0,3,2
4,11,5,7,21,26,755,921,86.0,306.0,105,18,335,4.0,1,1
4,11,13,1,25,53,710,1034,384.0,2496.0,336,2,45,20.0,2,2
3,7,21,5,12,26,830,1105,155.0,983.0,105,6,373,-9.0,0,1
1,1,4,3,13,42,1110,1309,119.0,666.0,289,6,22,-10.0,0,1
3,7,24,1,39,17,1105,1120,75.0,240.0,274,18,93,13.0,2,2
4,12,21,4,51,17,745,903,138.0,612.0,274,20,95,-2.0,1,1
3,9,19,2,6,6,1650,1811,81.0,337.0,206,15,266,12.0,2,2
4,10,19,4,6,6,2125,2302,97.0,337.0,206,20,338,199.0,5,3
3,9,5,2,25,13,1035,1305,150.0,901.0,328,3,45,-10.0,0,1
4,12,25,1,48,6,1829,2009,220.0,1235.0,206,20,97,-26.0,0,1
2,5,14,7,48,6,2215,2340,205.0,1313.0,326,23,166,-12.0,0,1
4,11,18,6,38,27,1311,1428,77.0,284.0,258,18,141,3.0,1,1
4,10,26,4,6,17,1510,2100,230.0,1728.0,234,23,326,-19.0,0,1
1,2,11,6,8,32,1120,1247,147.0,804.0,319,18,96,26.0,3,2
3,7,26,3,26,44,1440,1629,109.0,615.0,307,6,105,-6.0,0,1
4,12,3,7,48,6,750,853,183.0,1164.0,326,18,24,-16.0,0,1
1,2,19,7,6,48,1605,2100,175.0,1171.0,97,1,326,2.0,1,1
4,11,15,3,37,4,935,1221,286.0,1773.0,290,1,76,1.0,1,1
1,1,20,5,4,13,950,1527,217.0,1587.0,22,1,290,-18.0,0,1
1,1,31,2,42,6,1320,1637,377.0,2402.0,206,1,289,-5.0,1,1
4,10,5,4,34,39,2011,2149,98.0,382.0,60,7,121,54.0,4,2
2,5,16,2,32,36,1745,100,255.0,1986.0,55,23,204,2.0,1,1
2,6,26,1,13,6,1902,2100,298.0,2092.0,351,6,22,6.0,2,2
4,10,2,1,4,6,2010,2145,95.0,425.0,32,18,290,-15.0,0,1
1,3,9,4,55,13,935,1235,120.0,669.0,22,23,244,-23.0,0,1
3,8,2,3,29,4,1125,1210,165.0,1044.0,290,23,230,-6.0,0,1
3,7,22,6,1,17,1240,1450,130.0,584.0,274,7,35,-17.0,0,1
3,7,5,3,32,48,920,1430,190.0,1222.0,176,20,204,-29.0,0,1
4,11,23,4,6,6,1955,2057,62.0,86.0,338,18,351,-15.0,0,1
1,3,21,2,53,6,620,853,153.0,965.0,216,3,336,13.0,2,2
3,8,2,3,8,17,1135,1450,135.0,895.0,234,23,96,13.0,2,2
2,5,18,4,27,17,958,1111,73.0,268.0,274,18,323,6.0,2,2
4,10,23,1,32,34,615,1415,300.0,2227.0,121,20,204,-13.0,0,1
2,4,2,7,6,53,555,755,120.0,672.0,336,2,266,-9.0,0,1
1,3,12,7,17,31,855,1040,105.0,466.0,220,7,274,-8.0,0,1
2,4,30,7,72,37,1643,2036,233.0,1475.0,76,1,346,11.0,2,2
1,1,21,6,4,32,1505,1515,70.0,255.0,204,23,290,44.0,4,2
2,5,12,5,6,8,925,1244,139.0,862.0,96,8,206,2.0,1,1
4,12,10,7,36,21,1315,1537,142.0,585.0,88,7,215,-16.0,0,1
3,8,18,5,13,13,1604,1700,56.0,143.0,12,7,22,25.0,3,2
4,12,21,4,17,26,1155,1356,61.0,137.0,150,18,274,-13.0,0,1
1,3,1,3,53,34,616,1430,314.0,2402.0,121,20,336,-40.0,0,1
3,7,5,3,27,6,850,1044,234.0,1535.0,206,6,258,-3.0,1,1
4,10,20,5,72,12,215,525,190.0,1189.0,232,8,346,-20.0,0,1
1,1,5,4,5,13,1735,2023,108.0,453.0,22,6,218,-13.0,0,1
1,2,1,3,34,12,1225,1539,194.0,1065.0,129,20,121,-25.0,0,1
2,5,9,2,4,41,615,902,167.0,1009.0,284,8,290,-7.0,0,1
2,4,25,2,25,24,550,725,95.0,369.0,57,3,45,13.0,2,2
